atsp\br17.atsp,20,1,0.3,0.5,84,1.14546
atsp\br17.atsp,20,1,0.3,0.3,94,1.597
atsp\br17.atsp,20,1,0.7,0.7,86,4.23951
atsp\br17.atsp,20,1,0.7,0.5,79,3.61223
atsp\br17.atsp,20,1,0.7,0.3,84,3.69213
atsp\br17.atsp,20,1,0.5,0.7,105,2.55481
atsp\br17.atsp,20,1,0.5,0.5,80,2.67167
atsp\br17.atsp,20,1,0.5,0.3,96,2.57266
atsp\br17.atsp,20,1,0.3,0.7,107,1.54844
atsp\br17.atsp,20,1,0.3,0.5,105,1.27145
atsp\br17.atsp,20,1,0.3,0.3,123,1.05659
atsp\br17.atsp,20,1,0.7,0.7,80,4.29541
atsp\br17.atsp,20,1,0.7,0.5,76,4.22457
atsp\br17.atsp,20,1,0.7,0.3,82,4.23004
atsp\br17.atsp,20,1,0.5,0.7,110,2.98953
atsp\br17.atsp,20,1,0.5,0.5,86,3.09406
atsp\br17.atsp,20,1,0.5,0.3,68,3.00167
atsp\br17.atsp,20,1,0.3,0.7,104,1.57266
atsp\br17.atsp,20,1,0.3,0.5,102,1.43557
atsp\br17.atsp,20,1,0.3,0.3,74,1.60778
atsp\br17.atsp,20,1,0.7,0.7,86,5.1626
atsp\br17.atsp,20,1,0.7,0.5,69,70.218
atsp\br17.atsp,20,1,0.7,0.3,60,0.163776
atsp\br17.atsp,20,1,0.5,0.7,85,0.11244
atsp\br17.atsp,20,1,0.5,0.5,121,0.118062
atsp\br17.atsp,20,1,0.5,0.3,90,0.11688
atsp\br17.atsp,20,1,0.3,0.7,87,0.072632
atsp\br17.atsp,20,1,0.3,0.5,133,0.0610441
atsp\br17.atsp,20,1,0.3,0.3,138,0.0665161
atsp\br17.atsp,20,1,0.7,0.7,77,5.23072
atsp\br17.atsp,20,1,0.7,0.5,102,4.63694
atsp\br17.atsp,20,1,0.7,0.3,95,4.92937
atsp\br17.atsp,20,1,0.5,0.7,115,3.39301
atsp\br17.atsp,20,1,0.5,0.5,121,3.38993
atsp\br17.atsp,20,1,0.5,0.3,100,3.56499
atsp\br17.atsp,20,1,0.3,0.7,111,1.69899
atsp\br17.atsp,20,1,0.3,0.5,99,1.56473
atsp\br17.atsp,20,1,0.3,0.3,111,1.56144
atsp\br17.atsp,20,1,0.7,0.7,90,4.79312
atsp\br17.atsp,20,1,0.7,0.5,86,5.03323
atsp\br17.atsp,20,1,0.7,0.3,66,5.9016
atsp\br17.atsp,20,1,0.5,0.7,89,0.12743
atsp\br17.atsp,20,1,0.5,0.5,68,0.13438
atsp\br17.atsp,20,1,0.5,0.3,95,0.118635
atsp\br17.atsp,20,1,0.3,0.7,108,0.0829653
atsp\br17.atsp,20,1,0.3,0.5,103,0.0674312
atsp\br17.atsp,20,1,0.3,0.3,100,0.069216
atsp\br17.atsp,20,1,0.7,0.7,104,7.05749
atsp\br17.atsp,20,1,0.7,0.5,111,0.201875
atsp\br17.atsp,20,1,0.7,0.3,94,0.188307
atsp\br17.atsp,20,1,0.5,0.7,104,0.153961
atsp\br17.atsp,20,1,0.5,0.5,83,0.112067
atsp\br17.atsp,20,1,0.5,0.3,73,0.122631
atsp\br17.atsp,20,1,0.3,0.7,84,0.0756517
atsp\br17.atsp,20,1,0.3,0.5,121,0.0801857
atsp\br17.atsp,20,1,0.3,0.3,96,0.0738293
atsp\br17.atsp,20,1,0.7,0.7,57,7.89527
atsp\br17.atsp,20,1,0.7,0.5,96,29.7049
atsp\br17.atsp,20,1,0.7,0.3,76,0.150291
atsp\br17.atsp,20,1,0.5,0.7,129,0.116482
atsp\br17.atsp,20,1,0.5,0.5,110,0.111561
atsp\br17.atsp,20,1,0.5,0.3,86,0.104545
atsp\br17.atsp,20,1,0.3,0.7,117,0.111612
atsp\br17.atsp,20,1,0.3,0.5,80,0.0713805
atsp\br17.atsp,20,1,0.3,0.3,101,0.0879803
atsp\br17.atsp,20,1,0.7,0.7,120,15.0919
atsp\br17.atsp,20,1,0.7,0.5,101,0.153164
atsp\br17.atsp,20,1,0.7,0.3,89,0.155481
atsp\br17.atsp,20,1,0.5,0.7,129,0.113892
atsp\br17.atsp,20,1,0.5,0.5,129,0.108924
atsp\br17.atsp,20,1,0.5,0.3,119,0.108014
atsp\br17.atsp,20,1,0.3,0.7,124,0.0702817
atsp\br17.atsp,20,1,0.3,0.5,88,0.115877
atsp\br17.atsp,20,1,0.3,0.3,84,0.160137
atsp\br17.atsp,20,1,0.7,0.7,74,4.6183
atsp\br17.atsp,20,1,0.7,0.5,111,0.189515
atsp\br17.atsp,20,1,0.7,0.3,128,0.172195
atsp\br17.atsp,20,1,0.5,0.7,99,0.122004
atsp\br17.atsp,20,1,0.5,0.5,79,0.135219
atsp\br17.atsp,20,1,0.5,0.3,110,0.133818
atsp\br17.atsp,20,1,0.3,0.7,120,0.0714373
atsp\br17.atsp,20,1,0.3,0.5,88,0.0784719
atsp\br17.atsp,20,1,0.3,0.3,136,0.0718189
atsp\br17.atsp,20,1,0.7,0.7,79,2.08068
atsp\br17.atsp,20,1,0.7,0.5,101,0.192106
atsp\br17.atsp,20,1,0.7,0.3,69,0.196267
atsp\br17.atsp,20,1,0.5,0.7,87,0.139454
atsp\br17.atsp,20,1,0.5,0.5,77,0.135319
atsp\br17.atsp,20,1,0.5,0.3,88,0.130325
atsp\br17.atsp,20,1,0.3,0.7,83,0.0754848
atsp\br17.atsp,20,1,0.3,0.5,123,0.0819895
atsp\br17.atsp,20,1,0.3,0.3,72,0.07626
atsp\br17.atsp,20,1,0.7,0.7,116,2.86968
atsp\br17.atsp,20,1,0.7,0.5,84,1.85034
atsp\br17.atsp,20,1,0.7,0.3,80,0.297528
atsp\br17.atsp,20,1,0.5,0.7,110,0.265055
atsp\br17.atsp,20,1,0.5,0.5,108,0.275379
atsp\br17.atsp,20,1,0.5,0.3,105,0.163629
atsp\br17.atsp,20,1,0.3,0.7,93,0.102259
atsp\br17.atsp,20,1,0.3,0.5,96,0.103674
atsp\br17.atsp,20,1,0.3,0.3,99,0.0918464
atsp\br17.atsp,20,1,0.7,0.7,101,2.74427
atsp\br17.atsp,20,1,0.7,0.5,86,1.47624
atsp\br17.atsp,20,1,0.7,0.3,90,0.205174
atsp\br17.atsp,20,1,0.5,0.7,120,0.13521
atsp\br17.atsp,20,1,0.5,0.5,85,0.150425
atsp\br17.atsp,20,1,0.5,0.3,111,0.146337
atsp\br17.atsp,20,1,0.3,0.7,94,0.0935266
atsp\br17.atsp,20,1,0.3,0.5,90,0.0955981
atsp\br17.atsp,20,1,0.3,0.3,81,0.0836544
atsp\br17.atsp,20,1,0.7,0.7,94,6.42687
atsp\br17.atsp,20,1,0.7,0.5,88,0.184459
atsp\br17.atsp,20,1,0.7,0.3,85,0.212053
atsp\br17.atsp,20,1,0.5,0.7,114,0.128909
atsp\br17.atsp,20,1,0.5,0.5,94,0.151699
atsp\br17.atsp,20,1,0.5,0.3,98,0.151909
atsp\br17.atsp,20,1,0.3,0.7,104,0.0849094
atsp\br17.atsp,20,1,0.3,0.5,79,0.0810315
atsp\br17.atsp,20,1,0.3,0.3,103,0.0858375
atsp\br17.atsp,20,1,0.7,0.7,91,2.55682
atsp\br17.atsp,20,1,0.7,0.5,72,0.207593
atsp\br17.atsp,20,1,0.7,0.3,92,0.208472
atsp\br17.atsp,20,1,0.5,0.7,120,0.156577
atsp\br17.atsp,20,1,0.5,0.5,100,0.150493
atsp\br17.atsp,20,1,0.5,0.3,109,0.144322
atsp\br17.atsp,20,1,0.3,0.7,85,0.100398
atsp\br17.atsp,20,1,0.3,0.5,106,0.0798448
atsp\br17.atsp,20,1,0.3,0.3,50,0.0855413
atsp\br17.atsp,20,1,0.7,0.7,78,2.63995
atsp\br17.atsp,20,1,0.7,0.5,80,0.20291
atsp\br17.atsp,20,1,0.7,0.3,112,0.205767
atsp\br17.atsp,20,1,0.5,0.7,110,0.130075
atsp\br17.atsp,20,1,0.5,0.5,76,0.153257
atsp\br17.atsp,20,1,0.5,0.3,83,0.145139
atsp\br17.atsp,20,1,0.3,0.7,107,0.0886208
atsp\br17.atsp,20,1,0.3,0.5,92,0.0923387
atsp\br17.atsp,20,1,0.3,0.3,112,0.0816709
atsp\br17.atsp,20,1,0.7,0.7,71,47.5809
atsp\br17.atsp,20,1,0.7,0.5,63,0.200206
atsp\br17.atsp,20,1,0.7,0.3,50,0.199769
atsp\br17.atsp,20,1,0.5,0.7,63,0.143416
atsp\br17.atsp,20,1,0.5,0.5,74,0.142813
atsp\br17.atsp,20,1,0.5,0.3,41,0.132684
atsp\br17.atsp,20,1,0.3,0.7,55,0.0837642
atsp\br17.atsp,20,1,0.3,0.5,64,0.0837498
atsp\br17.atsp,20,1,0.3,0.3,56,0.0857568
atsp\br17.atsp,20,1,0.7,0.7,51,2.72052
atsp\br17.atsp,20,1,0.7,0.5,42,4.07473
atsp\br17.atsp,20,1,0.7,0.3,53,0.19016
atsp\br17.atsp,20,1,0.5,0.7,49,0.13255
atsp\br17.atsp,20,1,0.5,0.5,46,0.144088
atsp\br17.atsp,20,1,0.5,0.3,63,0.143718
atsp\br17.atsp,20,1,0.3,0.7,59,0.0780184
atsp\br17.atsp,20,1,0.3,0.5,56,0.0814526
atsp\br17.atsp,20,1,0.3,0.3,60,0.0866177
atsp\br17.atsp,20,1,0.7,0.7,74,10.7547
atsp\br17.atsp,20,1,0.7,0.5,46,7.82356
atsp\br17.atsp,20,1,0.7,0.3,54,0.185187
atsp\br17.atsp,20,1,0.5,0.7,76,0.128104
atsp\br17.atsp,20,1,0.5,0.5,50,0.134551
atsp\br17.atsp,20,1,0.5,0.3,67,0.126905
atsp\br17.atsp,20,1,0.3,0.7,93,0.0814807
atsp\br17.atsp,20,1,0.3,0.5,35,0.0746919
atsp\br17.atsp,20,1,0.3,0.3,49,0.0851318
atsp\br17.atsp,20,1,0.7,0.7,68,3.83212
atsp\br17.atsp,20,1,0.7,0.5,45,0.192642
atsp\br17.atsp,20,1,0.7,0.3,55,0.186913
atsp\br17.atsp,20,1,0.5,0.7,65,0.145446
atsp\br17.atsp,20,1,0.5,0.5,40,0.144029
atsp\br17.atsp,20,1,0.5,0.3,62,0.128375
atsp\br17.atsp,20,1,0.3,0.7,67,0.0874661
atsp\br17.atsp,20,1,0.3,0.5,64,0.0727513
atsp\br17.atsp,20,1,0.3,0.3,41,0.0957795
atsp\br17.atsp,20,1,0.7,0.7,66,3.0756
atsp\br17.atsp,20,1,0.7,0.5,63,0.197062
atsp\br17.atsp,20,1,0.7,0.3,53,0.19209
atsp\br17.atsp,20,1,0.5,0.7,59,0.142412
atsp\br17.atsp,20,1,0.5,0.5,71,0.129916
atsp\br17.atsp,20,1,0.5,0.3,64,0.136395
atsp\br17.atsp,20,1,0.3,0.7,55,0.0890552
atsp\br17.atsp,20,1,0.3,0.5,54,0.0702679
atsp\br17.atsp,20,1,0.3,0.3,71,0.0948776
atsp\br17.atsp,20,1,0.7,0.7,80,3.50676
atsp\br17.atsp,20,1,0.7,0.5,89,0.185801
atsp\br17.atsp,20,1,0.7,0.3,82,0.178669
atsp\br17.atsp,20,1,0.5,0.7,83,0.144656
atsp\br17.atsp,20,1,0.5,0.5,116,0.138454
atsp\br17.atsp,20,1,0.5,0.3,94,0.129449
atsp\br17.atsp,20,1,0.3,0.7,80,0.0895206
atsp\br17.atsp,20,1,0.3,0.5,108,0.0719927
atsp\br17.atsp,20,1,0.3,0.3,76,0.0782304
atsp\br17.atsp,20,1,0.7,0.7,90,4.04909
atsp\br17.atsp,20,1,0.7,0.5,65,0.192716
atsp\br17.atsp,20,1,0.7,0.3,70,0.185243
atsp\br17.atsp,20,1,0.5,0.7,94,0.137959
atsp\br17.atsp,20,1,0.5,0.5,76,0.15103
atsp\br17.atsp,20,1,0.5,0.3,104,0.146093
atsp\br17.atsp,20,1,0.3,0.7,80,0.0785425
atsp\br17.atsp,20,1,0.3,0.5,114,0.070643
atsp\br17.atsp,20,1,0.3,0.3,79,0.0970219
atsp\br17.atsp,20,1,0.7,0.7,100,2.73814
atsp\br17.atsp,20,1,0.7,0.5,68,0.189094
atsp\br17.atsp,20,1,0.7,0.3,114,0.185421
atsp\br17.atsp,20,1,0.5,0.7,132,0.146211
atsp\br17.atsp,20,1,0.5,0.5,84,0.146031
atsp\br17.atsp,20,1,0.5,0.3,113,0.132549
atsp\br17.atsp,20,1,0.3,0.7,78,0.0873762
atsp\br17.atsp,20,1,0.3,0.5,90,0.0705516
atsp\br17.atsp,20,1,0.3,0.3,107,0.0816585
atsp\br17.atsp,20,1,0.7,0.7,70,2.44878
atsp\br17.atsp,20,1,0.7,0.5,121,2.51451
atsp\br17.atsp,20,1,0.7,0.3,97,2.33688
atsp\br17.atsp,20,1,0.5,0.7,110,1.83067
atsp\br17.atsp,20,1,0.5,0.5,121,1.82209
atsp\br17.atsp,20,1,0.5,0.3,79,1.77813
atsp\br17.atsp,20,1,0.3,0.7,52,1.09663
atsp\br17.atsp,20,1,0.3,0.5,133,0.990149
atsp\br17.atsp,20,1,0.3,0.3,68,1.14671
atsp\br17.atsp,20,20,0.7,0.7,39,3.55267
atsp\br17.atsp,20,20,0.7,0.5,39,3.51187
atsp\br17.atsp,20,20,0.7,0.3,39,3.37654
atsp\br17.atsp,20,20,0.5,0.7,39,2.48051
atsp\br17.atsp,20,20,0.5,0.5,39,2.47431
atsp\br17.atsp,20,20,0.5,0.3,39,2.428
atsp\br17.atsp,20,20,0.3,0.7,41,1.51728
atsp\br17.atsp,20,20,0.3,0.5,39,1.49382
atsp\br17.atsp,20,20,0.3,0.3,45,1.46466
atsp\br17.atsp,20,20,0.7,0.7,39,3.50605
atsp\br17.atsp,20,20,0.7,0.5,39,3.43467
atsp\br17.atsp,20,20,0.7,0.3,39,3.38969
atsp\br17.atsp,20,20,0.5,0.7,39,2.48427
atsp\br17.atsp,20,20,0.5,0.5,39,2.48243
atsp\br17.atsp,20,20,0.5,0.3,41,2.42347
atsp\br17.atsp,20,20,0.3,0.7,39,1.49869
atsp\br17.atsp,20,20,0.3,0.5,39,1.44995
atsp\br17.atsp,20,20,0.3,0.3,39,1.45426
atsp\br17.atsp,20,20,0.7,0.7,39,3.48379
atsp\br17.atsp,20,20,0.7,0.5,39,3.41191
atsp\br17.atsp,20,20,0.7,0.3,40,3.44261
atsp\br17.atsp,20,20,0.5,0.7,39,2.38208
atsp\br17.atsp,20,20,0.5,0.5,39,2.46314
atsp\br17.atsp,20,20,0.5,0.3,39,2.4415
atsp\br17.atsp,20,20,0.3,0.7,41,1.47216
atsp\br17.atsp,20,20,0.3,0.5,39,1.42698
atsp\br17.atsp,20,20,0.3,0.3,39,1.45989
atsp\br17.atsp,20,20,0.7,0.7,39,3.41146
atsp\br17.atsp,20,20,0.7,0.5,39,3.44648
atsp\br17.atsp,20,20,0.7,0.3,39,3.42621
atsp\br17.atsp,20,20,0.5,0.7,41,2.45944
atsp\br17.atsp,20,20,0.5,0.5,39,2.43349
atsp\br17.atsp,20,20,0.5,0.3,40,2.43188
atsp\br17.atsp,20,20,0.3,0.7,41,1.37629
atsp\br17.atsp,20,20,0.3,0.5,39,1.43621
atsp\br17.atsp,20,20,0.3,0.3,39,1.45047
atsp\br17.atsp,20,20,0.7,0.7,39,3.41045
atsp\br17.atsp,20,20,0.7,0.5,39,3.41236
atsp\br17.atsp,20,20,0.7,0.3,39,3.44459
atsp\br17.atsp,20,20,0.5,0.7,39,2.43373
atsp\br17.atsp,20,20,0.5,0.5,39,2.46181
atsp\br17.atsp,20,20,0.5,0.3,40,2.42533
atsp\br17.atsp,20,20,0.3,0.7,41,1.50966
atsp\br17.atsp,20,20,0.3,0.5,41,1.42492
atsp\br17.atsp,20,20,0.3,0.3,39,1.405
tsp\eil51.tsp,20,20,0.7,0.7,647,7.701
tsp\eil51.tsp,20,20,0.7,0.5,675,7.58368
tsp\eil51.tsp,20,20,0.7,0.3,673,7.63701
tsp\eil51.tsp,20,20,0.5,0.7,731,5.39971
tsp\eil51.tsp,20,20,0.5,0.5,706,5.43803
tsp\eil51.tsp,20,20,0.5,0.3,701,5.42821
tsp\eil51.tsp,20,20,0.3,0.7,762,3.36581
tsp\eil51.tsp,20,20,0.3,0.5,773,3.32963
tsp\eil51.tsp,20,20,0.3,0.3,804,3.28006
atsp\br17.atsp,20,20,0.7,0.7,39,3.43455
atsp\br17.atsp,20,20,0.7,0.5,39,3.42395
atsp\br17.atsp,20,20,0.7,0.3,39,3.41261
atsp\br17.atsp,20,20,0.5,0.7,39,2.49234
atsp\br17.atsp,20,20,0.5,0.5,41,2.40386
atsp\br17.atsp,20,20,0.5,0.3,44,2.45175
atsp\br17.atsp,20,20,0.3,0.7,39,1.43076
atsp\br17.atsp,20,20,0.3,0.5,40,1.57575
atsp\br17.atsp,20,20,0.3,0.3,44,1.47181
tsp\eil51.tsp,20,20,0.7,0.7,736,8.21581
tsp\eil51.tsp,20,20,0.7,0.5,660,7.78605
tsp\eil51.tsp,20,20,0.7,0.3,704,8.09817
tsp\eil51.tsp,20,20,0.5,0.7,647,5.54322
tsp\eil51.tsp,20,20,0.5,0.5,659,5.82959
tsp\eil51.tsp,20,20,0.5,0.3,703,5.66443
tsp\eil51.tsp,20,20,0.3,0.7,740,3.5669
tsp\eil51.tsp,20,20,0.3,0.5,791,3.27722
tsp\eil51.tsp,20,20,0.3,0.3,692,3.52848
tsp\eil51.tsp,20,20,0.7,0.7,674,7.80282
tsp\eil51.tsp,20,20,0.7,0.5,693,7.72918
tsp\eil51.tsp,20,20,0.7,0.3,674,7.69294
tsp\eil51.tsp,20,20,0.5,0.7,733,5.57913
tsp\eil51.tsp,20,20,0.5,0.5,693,5.45083
tsp\eil51.tsp,20,20,0.5,0.3,685,5.58419
tsp\eil51.tsp,20,20,0.3,0.7,733,3.2515
tsp\eil51.tsp,20,20,0.3,0.5,729,3.37898
tsp\eil51.tsp,20,20,0.3,0.3,668,3.29123
atsp\br17.atsp,20,20,0.7,0.7,39,3.54628
atsp\br17.atsp,20,20,0.7,0.5,39,3.51058
atsp\br17.atsp,20,20,0.7,0.3,39,3.44369
atsp\br17.atsp,20,20,0.5,0.7,39,2.45798
atsp\br17.atsp,20,20,0.5,0.5,39,2.6112
atsp\br17.atsp,20,20,0.5,0.3,39,2.5605
atsp\br17.atsp,20,20,0.3,0.7,39,1.69003
atsp\br17.atsp,20,20,0.3,0.5,39,1.42273
atsp\br17.atsp,20,20,0.3,0.3,41,1.5067
tsp\berlin52.tsp,20,20,0.7,0.7,8405,7.97136
tsp\berlin52.tsp,20,20,0.7,0.5,7230,7.96397
tsp\berlin52.tsp,20,20,0.7,0.3,8022,7.94969
tsp\berlin52.tsp,20,20,0.5,0.7,7768,5.58021
tsp\berlin52.tsp,20,20,0.5,0.5,8164,5.81079
tsp\berlin52.tsp,20,20,0.5,0.3,7903,5.57624
tsp\berlin52.tsp,20,20,0.3,0.7,8602,3.506
tsp\berlin52.tsp,20,20,0.3,0.5,10353,3.40148
tsp\berlin52.tsp,20,20,0.3,0.3,9490,3.57664
atsp\ry48p.atsp,20,20,0.7,0.7,20538,7.55543
atsp\ry48p.atsp,20,20,0.7,0.5,21104,7.50322
atsp\ry48p.atsp,20,20,0.7,0.3,21927,7.35291
atsp\ry48p.atsp,20,20,0.5,0.7,21511,5.3115
atsp\ry48p.atsp,20,20,0.5,0.5,22670,5.30846
atsp\ry48p.atsp,20,20,0.5,0.3,22329,5.16821
atsp\ry48p.atsp,20,20,0.3,0.7,25210,3.21932
atsp\ry48p.atsp,20,20,0.3,0.5,23730,3.1375
atsp\ry48p.atsp,20,20,0.3,0.3,22280,3.14552
atsp\br17.atsp,20,20,0.7,0.7,39,3.56896
atsp\br17.atsp,20,20,0.7,0.5,39,3.52239
atsp\br17.atsp,20,20,0.7,0.3,39,3.46803
atsp\br17.atsp,20,20,0.5,0.7,39,2.50423
atsp\br17.atsp,20,20,0.5,0.5,39,2.5549
atsp\br17.atsp,20,20,0.5,0.3,39,2.49821
atsp\br17.atsp,20,20,0.3,0.7,39,1.50062
atsp\br17.atsp,20,20,0.3,0.5,39,1.54349
atsp\br17.atsp,20,20,0.3,0.3,58,1.47272
tsp\eil51.tsp,20,20,0.7,0.7,627,9.34288
tsp\eil51.tsp,20,20,0.7,0.5,611,9.39815
tsp\eil51.tsp,20,20,0.7,0.3,651,9.49339
tsp\eil51.tsp,20,20,0.5,0.7,744,6.95456
tsp\eil51.tsp,20,20,0.5,0.5,765,6.78734
tsp\eil51.tsp,20,20,0.5,0.3,653,6.7051
tsp\eil51.tsp,20,20,0.3,0.7,761,4.0733
tsp\eil51.tsp,20,20,0.3,0.5,733,3.92675
tsp\eil51.tsp,20,20,0.3,0.3,737,3.92977
atsp\ry48p.atsp,20,20,0.7,0.7,19891,8.93554
atsp\ry48p.atsp,20,20,0.7,0.5,23667,9.06647
atsp\ry48p.atsp,20,20,0.7,0.3,20648,8.92719
atsp\ry48p.atsp,20,20,0.5,0.7,22453,6.49132
atsp\ry48p.atsp,20,20,0.5,0.5,20717,6.41755
atsp\ry48p.atsp,20,20,0.5,0.3,21809,6.28026
atsp\ry48p.atsp,20,20,0.3,0.7,24270,3.38251
atsp\ry48p.atsp,20,20,0.3,0.5,21532,3.24164
atsp\ry48p.atsp,20,20,0.3,0.3,23686,3.17811
atsp\br17.atsp,20,20,0.7,0.7,39,3.60579
atsp\br17.atsp,20,20,0.7,0.5,39,3.62423
atsp\br17.atsp,20,20,0.7,0.3,40,3.60371
atsp\br17.atsp,20,20,0.5,0.7,40,2.58366
atsp\br17.atsp,20,20,0.5,0.5,42,2.58781
atsp\br17.atsp,20,20,0.5,0.3,39,2.53302
atsp\br17.atsp,20,20,0.3,0.7,39,1.56667
atsp\br17.atsp,20,20,0.3,0.5,41,1.52972
atsp\br17.atsp,20,20,0.3,0.3,42,1.61365
tsp\eil51.tsp,20,20,0.7,0.7,711,9.28008
tsp\eil51.tsp,20,20,0.7,0.5,686,9.69002
tsp\eil51.tsp,20,20,0.7,0.3,608,9.64629
tsp\eil51.tsp,20,20,0.5,0.7,741,7.08438
tsp\eil51.tsp,20,20,0.5,0.5,700,7.07453
tsp\eil51.tsp,20,20,0.5,0.3,664,7.21226
tsp\eil51.tsp,20,20,0.3,0.7,705,4.4568
tsp\eil51.tsp,20,20,0.3,0.5,737,4.17547
tsp\eil51.tsp,20,20,0.3,0.3,735,4.18181
atsp\ry48p.atsp,20,20,0.7,0.7,21240,10.2218
atsp\ry48p.atsp,20,20,0.7,0.5,22520,11.2406
atsp\ry48p.atsp,20,20,0.7,0.3,22373,11.7001
atsp\ry48p.atsp,20,20,0.5,0.7,19501,7.19538
atsp\ry48p.atsp,20,20,0.5,0.5,21513,6.685
atsp\ry48p.atsp,20,20,0.5,0.3,22139,6.92035
atsp\ry48p.atsp,20,20,0.3,0.7,21610,3.29472
atsp\ry48p.atsp,20,20,0.3,0.5,24772,3.52351
atsp\ry48p.atsp,20,20,0.3,0.3,23787,3.33866
atsp\br17.atsp,20,20,0.7,0.7,39,3.57689
atsp\br17.atsp,20,20,0.7,0.5,41,3.66366
atsp\br17.atsp,20,20,0.7,0.3,39,3.53853
atsp\br17.atsp,20,20,0.5,0.7,39,2.62316
atsp\br17.atsp,20,20,0.5,0.5,39,2.54196
atsp\br17.atsp,20,20,0.5,0.3,39,2.44696
atsp\br17.atsp,20,20,0.3,0.7,45,1.52992
atsp\br17.atsp,20,20,0.3,0.5,55,1.4402
atsp\br17.atsp,20,20,0.3,0.3,44,1.51431
atsp\br17.atsp,20,50,0.7,0.7,39,10.5016
atsp\br17.atsp,20,50,0.7,0.5,39,10.6457
atsp\br17.atsp,20,50,0.7,0.3,41,10.768
atsp\br17.atsp,20,50,0.5,0.7,39,7.50111
atsp\br17.atsp,20,50,0.5,0.5,44,7.61421
atsp\br17.atsp,20,50,0.5,0.3,39,7.27607
atsp\br17.atsp,20,50,0.3,0.7,39,3.93887
